年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	18	4 	男子高校生を養いたいお姉さんの話	英貴		72	連載	C	最終回
2022 	18	5 	化物語	大暮維人	西尾維新	81	連載		
2022 	18	6 	カノジョも彼女	ヒロユキ		103	連載		
2022 	18	7 	ダイヤのA	寺嶋裕二		117	連載		
2022 	18	8 	黒岩メダカに私の可愛いが通じない	久世蘭		137	連載	C	
2022 	18	9 	女神のカフェテラス	瀬尾公治		153	連載		
2022 	18	10 	青のミブロ	安田剛士		171	連載		
2022 	18	11 	iコンタクト	月山可也	伊賀大晃	191	連載		
2022 	18	12 	ガチアクタ	裏那圭		211	連載		
2022 	18	13 	彼女、お借りします	宮島礼吏		235	連載		
2022 	18	14 	ブルーロック	ノ村優介	金城宗幸	255	連載		
2022 	18	15 	東大リベンジャーズ	船津紳平		275	出張掲載		
2022 	18	16 	SECOND BREAK!!	稲木智宏		295	連載		
2022 	18	17 	はじめの一歩	森川ジョージ		315	連載		
2022 	18	18 	えるのわ！	スズモトコウ		333	連載		
2022 	18	19 	不滅のあなたへ	大今良時		347	連載		
2022 	18	20 	黙示録の四騎士	鈴木央		359	連載		
2022 	18	21 	それでも歩は寄せてくる	山本崇一朗		379	連載		
2022 	18	22 	戦隊大失格	春場ねぎ		387	連載		
2022 	19	1 	ブルーロック	ノ村優介	金城宗幸	4	連載	C	
2022 	19	2 	女神のカフェテラス	瀬尾公治		27	連載		
2022 	19	3 	EDENS ZERO	真島ヒロ		45	連載		
2022 	19	4 	東京卍リベンジャーズ	和久井健		65	連載		
2022 	19	5 	シャングリラ・フロンティア	不二涼介	硬梨菜	85	連載		
2022 	19	6 	可愛いだけじゃない式守さん	真木蛍五		103	出張掲載		
2022 	19	7 	ダイヤのA	寺嶋裕二		137	連載		
2022 	19	8 	不滅のあなたへ	大今良時		157	連載		
2022 	19	9 	カッコウの許嫁	吉河美希		169	連載	C	
2022 	19	10 	ガチアクタ	裏那圭		191	連載		
2022 	19	11 	彼女、お借りします	宮島礼吏		211	連載		
2022 	19	12 	青のミブロ	安田剛士		231	連載		
2022 	19	13 	甘神さんちの縁結び	内藤マーシー		251	連載		
2022 	19	14 	それでも歩は寄せてくる	山本崇一朗		271	連載		
2022 	19	15 	SECOND BREAK!!	稲木智宏		279	連載		
2022 	19	16 	黒岩メダカに私の可愛いが通じない	久世蘭		299	連載		
2022 	19	17 	iコンタクト	月山可也	伊賀大晃	313	連載		
2022 	19	18 	えるのわ！	スズモトコウ		333	連載		
2022 	19	19 	はじめの一歩	森川ジョージ		347	連載		
2022 	19	20 	化物語	大暮維人	西尾維新	365	連載		
2022 	19	21 	黙示録の四騎士	鈴木央		387	連載		
2022 	19	22 	姫騎士は蛮族の嫁	コトバノリアキ		409	出張掲載	C	
2022 	20	1 	カッコウの許嫁	吉河美希		5	連載	C	
2022 	20	2 	東京卍リベンジャーズ	和久井健		31	連載		
2022 	20	3 	彼女、お借りします	宮島礼吏		51	連載		
2022 	20	4 	シャングリラ・フロンティア	不二涼介	硬梨菜	71	連載		
2022 	20	5 	女神のカフェテラス	瀬尾公治		89	連載		
2022 	20	6 	青のミブロ	安田剛士		107	連載	C	
2022 	20	7 	それでも歩は寄せてくる	山本崇一朗		129	連載		
2022 	20	8 	ガチアクタ	裏那圭		139	連載		
2022 	20	9 	黒岩メダカに私の可愛いが通じない	久世蘭		159	連載		
2022 	20	10 	恋愛弱者でもアプリで恋がしたいのだ。	福地カミオ		173	読み切り	C	
2022 	20	11 	iコンタクト	月山可也	伊賀大晃	225	連載		
2022 	20	12 	EDENS ZERO	真島ヒロ		245	連載		
2022 	20	13 	SECOND BREAK!!	稲木智宏		265	連載		
2022 	20	14 	カノジョも彼女	ヒロユキ		285	連載		
2022 	20	15 	甘神さんちの縁結び	内藤マーシー		299	連載		
2022 	20	16 	化物語	大暮維人	西尾維新	319	連載		
2022 	20	17 	えるのわ！	スズモトコウ		341	連載		
2022 	20	18 	戦隊大失格	春場ねぎ		355	連載		
2022 	20	19 	黙示録の四騎士	鈴木央		373	連載		
2022 	20	20 	はじめの一歩	森川ジョージ		393	連載		
2022 	21	1 	きみが女神ならいいのに	柏木香乃		3	連載	C	新連載
2022 	21	2 	青のミブロ	安田剛士		67	連載		
2022 	21	3 	カノジョも彼女	ヒロユキ		87	連載		
2022 	21	4 	シャングリラ・フロンティア	不二涼介	硬梨菜	103	連載	C	
2022 	21	5 	甘神さんちの縁結び	内藤マーシー		129	連載		
2022 	21	6 	ダイヤのA	寺嶋裕二		149	連載		
2022 	21	7 	それでも歩は寄せてくる	山本崇一朗		169	連載	C	
2022 	21	8 	ガチアクタ	裏那圭		189	連載		
2022 	21	9 	EDENS ZERO	真島ヒロ		209	連載		
2022 	21	10 	東京卍リベンジャーズ	和久井健		229	連載		
2022 	21	11 	女神のカフェテラス	瀬尾公治		249	連載		
2022 	21	12 	カッコウの許嫁	吉河美希		267	連載	C	
2022 	21	13 	彼女、お借りします	宮島礼吏		289	連載		
2022 	21	14 	SECOND BREAK!!	稲木智宏		309	連載		
2022 	21	15 	黒岩メダカに私の可愛いが通じない	久世蘭		329	連載		
2022 	21	16 	iコンタクト	月山可也	伊賀大晃	343	連載		
2022 	21	17 	戦隊大失格	春場ねぎ		365	連載		
2022 	21	18 	ブルーロック	ノ村優介	金城宗幸	385	連載		
2022 	21	19 	黙示録の四騎士	鈴木央		405	連載		
2022 	21	20 	えるのわ！	スズモトコウ		425	連載		
2022 	21	21 	不滅のあなたへ	大今良時		439	連載		
2022 	22-23	1 	東京卍リベンジャーズ	和久井健		4	連載	C	
2022 	22-23	2 	彼女、お借りします	宮島礼吏		27	連載		
2022 	22-23	3 	ブルーロック	ノ村優介	金城宗幸	47	連載		
2022 	22-23	4 	カノジョも彼女	ヒロユキ		67	連載		
2022 	22-23	5 	カッコウの許嫁	吉河美希		83	連載		
2022 	22-23	6 	生徒会にも穴はある！	むちまろ		103	連載	C	新連載
2022 	22-23	7 	はじめの一歩	森川ジョージ		119	連載		
2022 	22-23	8 	落ちてしまった！！	中島諒		137	読み切り		
2022 	22-23	9 	ダイヤのA	寺嶋裕二		145	連載		
2022 	22-23	10 	甘神さんちの縁結び	内藤マーシー		169	連載	C	
2022 	22-23	11 	EDENS ZERO	真島ヒロ		193	連載		
2022 	22-23	12 	きみが女神ならいいのに	柏木香乃		213	連載		
2022 	22-23	13 	青のミブロ	安田剛士		247	連載		
2022 	22-23	14 	シャングリラ・フロンティア	不二涼介	硬梨菜	267	連載		
2022 	22-23	15 	黒岩メダカに私の可愛いが通じない	久世蘭		285	連載		
2022 	22-23	16 	女神のカフェテラス	瀬尾公治		299	連載		
2022 	22-23	17 	それでも歩は寄せてくる	山本崇一朗		317	連載		
2022 	22-23	18 	SECOND BREAK!!	稲木智宏		325	連載		
2022 	22-23	19 	えるのわ！	スズモトコウ		345	連載		
2022 	22-23	20 	ガチアクタ	裏那圭		363	連載		
2022 	22-23	21 	化物語	大暮維人	西尾維新	383	連載		
2022 	22-23	22 	戦隊大失格	春場ねぎ		405	連載		
2022 	22-23	23 	黙示録の四騎士	鈴木央		423	連載		
2022 	22-23	24 	不滅のあなたへ	大今良時		443	連載		
2022 	24	1 	黙示録の四騎士	鈴木央		3	連載	C	
2022 	24	2 	化物語	大暮維人	西尾維新	29	連載		
2022 	24	3 	ダイヤのA	寺嶋裕二		51	連載		
2022 	24	4 	ガチアクタ	裏那圭		71	連載	C	
2022 	24	5 	シャングリラ・フロンティア	不二涼介	硬梨菜	93	連載		
2022 	24	6 	生徒会にも穴はある！	むちまろ		111	連載		
2022 	24	7 	きみが女神ならいいのに	柏木香乃		121	連載		
2022 	24	8 	青のミブロ	安田剛士		149	連載		
2022 	24	9 	黒岩メダカに私の可愛いが通じない	久世蘭		169	連載		
2022 	24	10 	カッコウの許嫁	吉河美希		187	連載		
2022 	24	11 	ブルーロック	ノ村優介	金城宗幸	207	連載		
2022 	24	12 	カノジョも彼女	ヒロユキ		227	連載		
2022 	24	13 	EDENS ZERO	真島ヒロ		241	連載		
2022 	24	14 	彼女、お借りします	宮島礼吏		261	連載		
2022 	24	15 	えるのわ！	スズモトコウ		281	連載		
2022 	24	16 	東京卍リベンジャーズ	和久井健		295	連載		
2022 	24	17 	SECOND BREAK!!	稲木智宏		315	連載		
2022 	24	18 	甘神さんちの縁結び	内藤マーシー		335	連載		
2022 	24	19 	はじめの一歩	森川ジョージ		355	連載		
2022 	24	20 	戦隊大失格	春場ねぎ		373	連載		
2022 	24	21 	不滅のあなたへ	大今良時		391	連載		
2022 	24	22 	柊さんちの吸血事情	吉河美希		411	出張掲載	C	
2022 	24	23 	薫る花は凜と咲く	三香見サカ		489	出張掲載	C	
2022 	24	24 	すだちの魔王城	森下真		543	出張掲載	C	
2022 	25	1 	戦隊大失格	春場ねぎ		4	連載	C	
2022 	25	2 	五等分の花嫁	春場ねぎ		25	読み切り		
2022 	25	3 	ダイヤのA	寺嶋裕二		45	連載		
2022 	25	4 	黙示録の四騎士	鈴木央		65	連載		
2022 	25	5 	はじめの一歩	森川ジョージ		85	連載		
2022 	25	6 	ブルーロック	ノ村優介	金城宗幸	103	連載		
2022 	25	7 	生徒会にも穴はある！	むちまろ		125	連載		
2022 	25	8 	きみが女神ならいいのに	柏木香乃		133	連載		
2022 	25	9 	東京卍リベンジャーズ	和久井健		155	連載		
2022 	25	10 	カッコウの許嫁	吉河美希		175	連載		
2022 	25	11 	シャングリラ・フロンティア	不二涼介	硬梨菜	195	連載		
2022 	25	12 	青のミブロ	安田剛士		213	連載		
2022 	25	13 	甘神さんちの縁結び	内藤マーシー		233	連載	C	
2022 	25	14 	EDENS ZERO	真島ヒロ		255	連載		
2022 	25	15 	彼女、お借りします	宮島礼吏		275	連載		
2022 	25	16 	黒岩メダカに私の可愛いが通じない	久世蘭		295	連載		
2022 	25	17 	ガチアクタ	裏那圭		309	連載		
2022 	25	18 	カノジョも彼女	ヒロユキ		329	連載		
2022 	25	19 	SECOND BREAK!!	稲木智宏		343	連載		
2022 	25	20 	女神のカフェテラス	瀬尾公治		363	連載		
2022 	25	21 	化物語	大暮維人	西尾維新	381	連載		
2022 	25	22 	それでも歩は寄せてくる	山本崇一朗		403	連載		
2022 	25	23 	不滅のあなたへ	大今良時		411	連載		
2022 	25	24 	五等分の花嫁	春場ねぎ		425	読み切り	C	復刻掲載
2022 	26	1 	化物語	大暮維人	西尾維新	3	連載	C	
2022 	26	2 	戦隊大失格	春場ねぎ		29	連載		
2022 	26	3 	ダイヤのA	寺嶋裕二		47	連載		
2022 	26	4 	女神のカフェテラス	瀬尾公治		67	連載		
2022 	26	5 	シャングリラ・フロンティア	不二涼介	硬梨菜	85	連載		
2022 	26	6 	彼女、お借りします	宮島礼吏		103	連載	C	
2022 	26	7 	ブルーロック	ノ村優介	金城宗幸	125	連載		
2022 	26	8 	甘神さんちの縁結び	内藤マーシー		145	連載		
2022 	26	9 	青のミブロ	安田剛士		165	連載		
2022 	26	10 	EDENS ZERO	真島ヒロ		185	連載		
2022 	26	11 	東京卍リベンジャーズ	和久井健		205	連載		
2022 	26	12 	生徒会にも穴はある！	むちまろ		225	連載		
2022 	26	13 	きみが女神ならいいのに	柏木香乃		233	連載		
2022 	26	14 	ガチアクタ	裏那圭		255	連載		
2022 	26	15 	カッコウの許嫁	吉河美希		275	連載		
2022 	26	16 	カノジョも彼女	ヒロユキ		295	連載		
2022 	26	17 	SECOND BREAK!!	稲木智宏		309	連載		
2022 	26	18 	黒岩メダカに私の可愛いが通じない	久世蘭		329	連載		
2022 	26	19 	それでも歩は寄せてくる	山本崇一朗		345	連載		
2022 	26	20 	黙示録の四騎士	鈴木央		353	連載		
2022 	26	21 	はじめの一歩	森川ジョージ		373	連載		
2022 	26	22 	不滅のあなたへ	大今良時		391	連載		
2022 	27	1 	カノジョも彼女	ヒロユキ		4	連載	C	
2022 	27	2 	東京卍リベンジャーズ	和久井健		23	連載		
2022 	27	3 	カッコウの許嫁	吉河美希		43	連載		
2022 	27	4 	生徒会にも穴はある！	むちまろ		63	連載		
2022 	27	5 	カナンさまはあくまでチョロい	nonco		71	連載	C	新連載
2022 	27	6 	EDENS ZERO	真島ヒロ		99	連載		
2022 	27	7 	きみが女神ならいいのに	柏木香乃		119	連載		
2022 	27	8 	はじめの一歩	森川ジョージ		137	連載		
2022 	27	9 	化物語	大暮維人	西尾維新	155	連載		
2022 	27	10 	ダイヤのA	寺嶋裕二		177	連載		
2022 	27	11 	彼女、お借りします	宮島礼吏		201	連載		
2022 	27	12 	ブルーロック	ノ村優介	金城宗幸	223	連載		
2022 	27	13 	甘神さんちの縁結び	内藤マーシー		243	連載		
2022 	27	14 	シャングリラ・フロンティア	不二涼介	硬梨菜	263	連載		
2022 	27	15 	女神のカフェテラス	瀬尾公治		281	連載		
2022 	27	16 	青のミブロ	安田剛士		299	連載		
2022 	27	17 	ガチアクタ	裏那圭		321	連載		
2022 	27	18 	SECOND BREAK!!	稲木智宏		341	連載		
2022 	27	19 	それでも歩は寄せてくる	山本崇一朗		361	連載		
2022 	27	20 	戦隊大失格	春場ねぎ		369	連載		
2022 	27	21 	黙示録の四騎士	鈴木央		387	連載		
2022 	27	22 	不滅のあなたへ	大今良時		407	連載		
2022 	28	1 	はじめの一歩	森川ジョージ		6	連載	C	
2022 	28	2 	戦隊大失格	春場ねぎ		25	連載		
2022 	28	3 	黙示録の四騎士	鈴木央		43	連載		
2022 	28	4 	生徒会にも穴はある！	むちまろ		63	連載		
2022 	28	5 	きみが女神ならいいのに	柏木香乃		71	連載	C	
2022 	28	6 	東京卍リベンジャーズ	和久井健		93	連載		
2022 	28	7 	カナンさまはあくまでチョロい	nonco		113	連載		
2022 	28	8 	ガチアクタ	裏那圭		129	連載		
2022 	28	9 	青のミブロ	安田剛士		149	連載		
2022 	28	10 	EDENS ZERO	真島ヒロ		173	連載		
2022 	28	11 	それでも歩は寄せてくる	山本崇一朗		193	連載		
2022 	28	12 	彼女、お借りします	宮島礼吏		201	連載		
2022 	28	13 	ブルーロック	ノ村優介	金城宗幸	221	連載		
2022 	28	14 	カッコウの許嫁	吉河美希		241	連載		
2022 	28	15 	黒岩メダカに私の可愛いが通じない	久世蘭		261	連載		
2022 	28	16 	シャングリラ・フロンティア	不二涼介	硬梨菜	275	連載		
2022 	28	17 	カノジョも彼女	ヒロユキ		203	連載		
2022 	28	18 	甘神さんちの縁結び	内藤マーシー		303	連載		
2022 	28	19 	女神のカフェテラス	瀬尾公治		329	連載		
2022 	28	20 	SECOND BREAK!!	稲木智宏		347	連載		
2022 	28	21 	化物語	大暮維人	西尾維新	367	連載		
2022 	28	22 	不滅のあなたへ	大今良時		389	連載		
2022 	29	1 	青のミブロ	安田剛士		6	連載	C	
2022 	29	2 	EDENS ZERO	真島ヒロ		31	連載		
2022 	29	3 	彼女、お借りします	宮島礼吏		51	連載		
2022 	29	4 	女神のカフェテラス	瀬尾公治		73	連載	C	
2022 	29	5 	ダイヤのA	寺嶋裕二		99	連載		
2022 	29	6 	黙示録の四騎士	鈴木央		119	連載		
2022 	29	7 	東京卍リベンジャーズ	和久井健		139	連載		
2022 	29	8 	カナンさまはあくまでチョロい	nonco		159	連載		
2022 	29	9 	甘神さんちの縁結び	内藤マーシー		167	連載		
2022 	29	10 	ブルーロック	ノ村優介	金城宗幸	187	連載		
2022 	29	11 	それでも歩は寄せてくる	山本崇一朗		207	連載		
2022 	29	12 	カッコウの許嫁	吉河美希		215	連載		
2022 	29	13 	黒岩メダカに私の可愛いが通じない	久世蘭		237	連載		
2022 	29	14 	シャングリラ・フロンティア	不二涼介	硬梨菜	251	連載		
2022 	29	15 	きみが女神ならいいのに	柏木香乃		269	連載		
2022 	29	16 	ガチアクタ	裏那圭		289	連載		
2022 	29	17 	生徒会にも穴はある！	むちまろ		309	連載		
2022 	29	18 	カノジョも彼女	ヒロユキ		317	連載		
2022 	29	19 	SECOND BREAK!!	稲木智宏		331	連載		
2022 	29	20 	化物語	大暮維人	西尾維新	351	連載		
2022 	29	21 	戦隊大失格	春場ねぎ		377	連載		
2022 	29	22 	不滅のあなたへ	大今良時		395	連載		
2022 	30	1 	彼女、お借りします	宮島礼吏		4	連載	C	
2022 	30	2 	EDENS ZERO	真島ヒロ		31	連載		
2022 	30	3 	東京卍リベンジャーズ	和久井健		51	連載		
2022 	30	4 	カナンさまはあくまでチョロい	nonco		72	連載	C	
2022 	30	5 	黒岩メダカに私の可愛いが通じない	久世蘭		81	連載		
2022 	30	6 	戦隊大失格	春場ねぎ		95	連載		
2022 	30	7 	ダイヤのA	寺嶋裕二		115	連載		
2022 	30	8 	生徒会にも穴はある！	むちまろ		138	連載	C	
2022 	30	9 	女神のカフェテラス	瀬尾公治		149	連載		
2022 	30	10 	青のミブロ	安田剛士		157	連載		
2022 	30	11 	カッコウの許嫁	吉河美希		187	連載		
2022 	30	12 	ブルーロック	ノ村優介	金城宗幸	207	連載		
2022 	30	13 	甘神さんちの縁結び	内藤マーシー		227	連載		
2022 	30	14 	SECOND BREAK!!	稲木智宏		247	連載		
2022 	30	15 	シャングリラ・フロンティア	不二涼介	硬梨菜	267	連載		
2022 	30	16 	ガチアクタ	裏那圭		285	連載		
2022 	30	17 	GALAXIAS	果坂青		311	読み切り		
2022 	30	18 	はじめの一歩	森川ジョージ		363	連載		
2022 	30	19 	不滅のあなたへ	大今良時		381	連載		
2022 	30	20 	それでも歩は寄せてくる	山本崇一朗		393	連載		
2022 	30	21 	きみが女神ならいいのに	柏木香乃		401	連載		
2022 	31	1 	無二の一撃	内藤光太郎		3	連載	C	新連載
2022 	31	2 	彼女、お借りします	宮島礼吏		81	連載		
2022 	31	3 	黙示録の四騎士	鈴木央		101	連載	C	
2022 	31	4 	ダイヤのA	寺嶋裕二		123	連載		
2022 	31	5 	はじめの一歩	森川ジョージ		145	連載		
2022 	31	6 	カナンさまはあくまでチョロい	nonco		167	連載		
2022 	31	7 	ブルーロック	ノ村優介	金城宗幸	175	連載		
2022 	31	8 	カッコウの許嫁	吉河美希		195	連載		
2022 	31	9 	シャングリラ・フロンティア	不二涼介	硬梨菜	215	連載		
2022 	31	10 	カノジョも彼女	ヒロユキ		233	連載		
2022 	31	11 	EDENS ZERO	真島ヒロ		247	連載		
2022 	31	12 	それでも歩は寄せてくる	山本崇一朗		267	連載		
2022 	31	13 	ガチアクタ	裏那圭		275	連載		
2022 	31	14 	甘神さんちの縁結び	内藤マーシー		295	連載		
2022 	31	15 	東京卍リベンジャーズ	和久井健		315	連載		
2022 	31	16 	青のミブロ	安田剛士		335	連載		
2022 	31	17 	女神のカフェテラス	瀬尾公治		359	連載		
2022 	31	18 	黒岩メダカに私の可愛いが通じない	久世蘭		377	連載		
2022 	31	19 	生徒会にも穴はある！	むちまろ		391	連載		
2022 	31	20 	SECOND BREAK!!	稲木智宏		399	連載		
2022 	31	21 	薫る花は凜と咲く	三薫見サカ		421	出張掲載	C	
2022 	32	1 	それでも歩は寄せてくる	山本崇一朗		4	連載	C	
2022 	32	2 	東京卍リベンジャーズ	和久井健		17	連載		
2022 	32	3 	女神のカフェテラス	瀬尾公治		37	連載		
2022 	32	4 	シャングリラ・フロンティア	不二涼介	硬梨菜	55	連載		
2022 	32	5 	無二の一撃	内藤光太郎		73	連載		
2022 	32	6 	黒岩メダカに私の可愛いが通じない	久世蘭		123	連載		
2022 	32	7 	黒猫と魔女の教室	金田陽介		137	出張掲載	C	描き下ろし特別編
2022 	32	8 	ダイヤのA	寺嶋裕二		155	連載		
2022 	32	9 	はじめの一歩	森川ジョージ		177	連載		
2022 	32	10 	カナンさまはあくまでチョロい	nonco		195	連載		
2022 	32	11 	ガチアクタ	裏那圭		203	連載		
2022 	32	12 	甘神さんちの縁結び	内藤マーシー		223	連載		
2022 	32	13 	EDENS ZERO	真島ヒロ		243	連載		
2022 	32	14 	彼女、お借りします	宮島礼吏		263	連載		
2022 	32	15 	生徒会にも穴はある！	むちまろ		283	連載		
2022 	32	16 	青のミブロ	安田剛士		291	連載		
2022 	32	17 	カッコウの許嫁	吉河美希		311	連載		
2022 	32	18 	カノジョも彼女	ヒロユキ		331	連載		
2022 	32	19 	SECOND BREAK!!	稲木智宏		349	連載		
2022 	32	20 	きみが女神ならいいのに	柏木香乃		369	連載		
2022 	32	21 	戦隊大失格	春場ねぎ		389	連載		
2022 	32	22 	黙示録の四騎士	鈴木央		407	連載		
2022 	32	23 	不滅のあなたへ	大今良時		427	連載		
2022 	32	24 	薫る花は凜と咲く	三薫見サカ		441	出張掲載		
2022 	32	25 	黒猫と魔女の教室	金田陽介		497	出張掲載	C	
2022 	32	26 	早乙女さんにはもうデスゲームしかない	三上裕		576	出張掲載		
2022 	33	1 	シャングリラ・フロンティア	不二涼介	硬梨菜	4	連載	C	
2022 	33	2 	カノジョも彼女	ヒロユキ		37	連載		
2022 	33	3 	無二の一撃	内藤光太郎		51	連載		
2022 	33	4 	それでも歩は寄せてくる	山本崇一朗		83	連載	C	
2022 	33	5 	はじめの一歩	森川ジョージ		97	連載		
2022 	33	6 	戦隊大失格	春場ねぎ		117	連載		
2022 	33	7 	黒岩メダカに私の可愛いが通じない	久世蘭		135	連載		
2022 	33	8 	ガチアクタ	裏那圭		149	連載	C	
2022 	33	9 	カッコウの許嫁	吉河美希		171	連載		
2022 	33	10 	東京卍リベンジャーズ	和久井健		191	連載		
2022 	33	11 	彼女、お借りします	宮島礼吏		211	連載		
2022 	33	12 	ブルーロック	ノ村優介	金城宗幸	231	連載		
2022 	33	13 	甘神さんちの縁結び	内藤マーシー		251	連載		
2022 	33	14 	生徒会にも穴はある！	むちまろ		271	連載		
2022 	33	15 	EDENS ZERO	真島ヒロ		279	連載		
2022 	33	16 	女神のカフェテラス	瀬尾公治		299	連載		
2022 	33	17 	カナンさまはあくまでチョロい	nonco		319	連載		
2022 	33	18 	青のミブロ	安田剛士		327	連載		
2022 	33	19 	きみが女神ならいいのに	柏木香乃		347	連載		
2022 	33	20 	SECOND BREAK!!	稲木智宏		367	連載		
2022 	33	21 	黙示録の四騎士	鈴木央		387	連載		
2022 	33	22 	不滅のあなたへ	大今良時		407	連載		
2022 	33	23 	薫る花は凜と咲く	三薫見サカ		421	出張掲載		
2022 	33	24 	早乙女さんにはもうデスゲームしかない	三上裕		457	出張掲載		
2022 	34	1 	EDENS ZERO	真島ヒロ		3	連載	C	
2022 	34	2 	それでも歩は寄せてくる	山本崇一朗		27	連載		
2022 	34	3 	甘神さんちの縁結び	内藤マーシー		39	連載		
2022 	34	4 	無二の一撃	内藤光太郎		59	連載		
2022 	34	5 	女神のカフェテラス	瀬尾公治		89	連載		
2022 	34	6 	生徒会にも穴はある！	むちまろ		107	連載		
2022 	34	7 	東京卍リベンジャーズ	和久井健		115	連載		
2022 	34	8 	ダイヤのA	寺嶋裕二		137	連載		
2022 	34	9 	戦隊大失格	春場ねぎ		157	連載		
2022 	34	10 	カナンさまはあくまでチョロい	nonco		175	連載		
2022 	34	11 	はじめの一歩	森川ジョージ		183	連載		
2022 	34	12 	カッコウの許嫁	吉河美希		201	連載		
2022 	34	13 	ガチアクタ	裏那圭		223	連載		
2022 	34	14 	黒岩メダカに私の可愛いが通じない	久世蘭		243	連載		
2022 	34	15 	青のミブロ	安田剛士		257	連載		
2022 	34	16 	カノジョも彼女	ヒロユキ		277	連載		
2022 	34	17 	ブルーロック	ノ村優介	金城宗幸	291	連載		
2022 	34	18 	彼女、お借りします	宮島礼吏		311	連載		
2022 	34	19 	シャングリラ・フロンティア	不二涼介	硬梨菜	331	連載		
2022 	34	20 	きみが女神ならいいのに	柏木香乃		349	連載		
2022 	34	21 	SECOND BREAK!!	稲木智宏		369	連載		最終回
2022 	34	22 	黙示録の四騎士	鈴木央		389	連載		
2022 	34	23 	不滅のあなたへ	大今良時		409	連載		
2022 	34	24 	早乙女さんにはもうデスゲームしかない	三上裕		425	出張掲載		
2022 	35	1 	ブルーロック	ノ村優介	金城宗幸	6	連載	C	
2022 	35	2 	彼女、お借りします	宮島礼吏		27	連載		
2022 	35	3 	EDENS ZERO	真島ヒロ		47	連載		
2022 	35	4 	女神のカフェテラス	瀬尾公治		67	連載		
2022 	35	5 	カノジョも彼女	ヒロユキ		85	連載		
2022 	35	6 	東京卍リベンジャーズ	和久井健		99	連載		
2022 	35	7 	東京卍リベンジャーズ～場地圭介からの手紙～	夏川口幸範	和久井健	119	出張掲載	C	
2022 	35	8 	無二の一撃	内藤光太郎		185	連載	C	
2022 	35	9 	黒岩メダカに私の可愛いが通じない	久世蘭		217	連載		
2022 	35	10 	ダイヤのA	寺嶋裕二		231	連載		
2022 	35	11 	カッコウの許嫁	吉河美希		251	連載		
2022 	35	12 	青のミブロ	安田剛士		271	連載		
2022 	35	13 	ガチアクタ	裏那圭		291	連載		
2022 	35	14 	それでも歩は寄せてくる	山本崇一朗		311	連載		
2022 	35	15 	甘神さんちの縁結び	内藤マーシー		319	連載		
2022 	35	16 	生徒会にも穴はある！	むちまろ		339	連載		
2022 	35	17 	戦隊大失格	春場ねぎ		347	連載		
2022 	35	18 	黙示録の四騎士	鈴木央		367	連載		
2022 	35	19 	カナンさまはあくまでチョロい	nonco		387	連載		
2022 	35	20 	不滅のあなたへ	大今良時		395	連載		
2022 	36-37	1 	カッコウの許嫁	吉河美希		6	連載	C	
2022 	36-37	2 	東京卍リベンジャーズ	和久井健		31	連載		
2022 	36-37	3 	シャングリラ・フロンティア	不二涼介	硬梨菜	51	連載		
2022 	36-37	4 	日向さん、星野です。	うおやま		73	連載	C	新連載
2022 	36-37	5 	ダイヤのA	寺嶋裕二		91	連載		
2022 	36-37	6 	生徒会にも穴はある！	むちまろ		111	連載		
2022 	36-37	7 	黙示録の四騎士	鈴木央		119	連載		
2022 	36-37	8 	東京卍リベンジャーズ～場地圭介からの手紙～	夏川口幸範	和久井健	139	出張掲載		
2022 	36-37	9 	彼女、お借りします	宮島礼吏		195	連載		
2022 	36-37	10 	ブルーロック	ノ村優介	金城宗幸	215	連載		
2022 	36-37	11 	黒岩メダカに私の可愛いが通じない	久世蘭		235	連載		
2022 	36-37	12 	女神のカフェテラス	瀬尾公治		249	連載		
2022 	36-37	13 	EDENS ZERO	真島ヒロ		267	連載		
