年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	36-37	14 	それでも歩は寄せてくる	山本崇一朗		287	連載		
2022 	36-37	15 	無二の一撃	内藤光太郎		295	連載		
2022 	36-37	16 	きみが女神ならいいのに	柏木香乃		315	連載		
2022 	36-37	17 	カナンさまはあくまでチョロい	nonco		335	連載		
2022 	36-37	18 	青のミブロ	安田剛士		343	連載		
2022 	36-37	19 	カノジョも彼女	ヒロユキ		363	連載		
2022 	36-37	20 	甘神さんちの縁結び	内藤マーシー		377	連載		
2022 	36-37	21 	ガチアクタ	裏那圭		397	連載		
2022 	36-37	22 	戦隊大失格	春場ねぎ		417	連載		
2022 	36-37	23 	はじめの一歩	森川ジョージ		435	連載		
2022 	38	1 	東京卍リベンジャーズ	和久井健		6	連載	C	
2022 	38	2 	日向さん、星野です。	うおやま		31	連載		
2022 	38	3 	ブルーロック	ノ村優介	金城宗幸	45	連載		
2022 	38	4 	生徒会にも穴はある！	むちまろ		65	連載		
2022 	38	5 	青のミブロ	安田剛士		74	連載	C	
2022 	38	6 	女神のカフェテラス	瀬尾公治		95	連載		
2022 	38	7 	ダイヤのA	寺嶋裕二		113	連載		
2022 	38	8 	黒岩メダカに私の可愛いが通じない	久世蘭		137	連載		
2022 	38	9 	黙示録の四騎士	鈴木央		151	連載		
2022 	38	10 	きみが女神ならいいのに	柏木香乃		171	連載	C	
2022 	38	11 	シャングリラ・フロンティア	不二涼介	硬梨菜	193	連載		
2022 	38	12 	カッコウの許嫁	吉河美希		211	連載		
2022 	38	13 	EDENS ZERO	真島ヒロ		231	連載		
2022 	38	14 	カノジョも彼女	ヒロユキ		251	連載		
2022 	38	15 	無二の一撃	内藤光太郎		265	連載		
2022 	38	16 	彼女、お借りします	宮島礼吏		285	連載		
2022 	38	17 	それでも歩は寄せてくる	山本崇一朗		305	連載		
2022 	38	18 	戦隊大失格	春場ねぎ		313	連載		
2022 	38	19 	3分間女子	きちはち		333	読み切り		
2022 	38	20 	 つららちゃんは雪ギャル	三可九丸		344	読み切り		
2022 	38	21 	ウルトラマリッジギャラクシー	島順太		349	読み切り		
2022 	38	22 	いとこのこ	いぬちく		359	読み切り		
2022 	38	23 	甘神さんちの縁結び	内藤マーシー		367	連載		
2022 	38	24 	はじめの一歩	森川ジョージ		387	連載		
2022 	38	25 	カナンさまはあくまでチョロい	nonco		405	連載		
2022 	38	26 	不滅のあなたへ	大今良時		413	連載		
2022 	38	27 	幼馴染とはラブコメにならない	三簾真也		427	出張掲載		
2022 	39	1 	ダイヤのA	寺嶋裕二		4	連載	C	
2022 	39	2 	ブルーロック	ノ村優介	金城宗幸	33	連載		
2022 	39	3 	はじめの一歩	森川ジョージ		55	連載		
2022 	39	4 	ガチアクタ	裏那圭		73	連載		
2022 	39	5 	EDENS ZERO	真島ヒロ		93	連載		
2022 	39	6 	日向さん、星野です。	うおやま		113	連載		
2022 	39	7 	無二の一撃	内藤光太郎		125	連載		
2022 	39	8 	カッコウの許嫁	吉河美希		145	連載		
2022 	39	9 	東京卍リベンジャーズ	和久井健		165	連載		
2022 	39	10 	カノジョも彼女	ヒロユキ		185	連載		
2022 	39	11 	生徒会にも穴はある！	むちまろ		201	連載		
2022 	39	12 	彼女、お借りします	宮島礼吏		209	連載		
2022 	39	13 	シャングリラ・フロンティア	不二涼介	硬梨菜	229	連載		
2022 	39	14 	きみが女神ならいいのに	柏木香乃		247	連載		
2022 	39	15 	それでも歩は寄せてくる	山本崇一朗		267	連載		
2022 	39	16 	青のミブロ	安田剛士		275	連載		
2022 	39	17 	黒岩メダカに私の可愛いが通じない	久世蘭		297	連載		
2022 	39	18 	女神のカフェテラス	瀬尾公治		311	連載		
2022 	39	19 	プププのぷ	百井一途		331	読み切り		
2022 	39	20 	僕はお姉さんとQしたい	うかみ		339	読み切り		
2022 	39	21 	日々、幼なじみ。	くまのきゅう		351	読み切り		
2022 	39	22 	戦隊大失格	春場ねぎ		361	連載		
2022 	39	23 	甘神さんちの縁結び	内藤マーシー		379	連載		
2022 	39	24 	黙示録の四騎士	鈴木央		399	連載		
2022 	39	25 	カナンさまはあくまでチョロい	nonco		419	連載		
2022 	39	26 	不滅のあなたへ	大今良時		427	連載		
2022 	40	1 	黒岩メダカに私の可愛いが通じない	久世蘭		4	連載	C	
2022 	40	2 	青のミブロ	安田剛士		21	連載		
2022 	40	3 	彼女、お借りします	宮島礼吏		41	連載		
2022 	40	4 	日向さん、星野です。	うおやま		61	連載		
2022 	40	5 	ブルーロック	ノ村優介	金城宗幸	71	連載	C	
2022 	40	6 	甘神さんちの縁結び	内藤マーシー		93	連載		
2022 	40	7 	東京卍リベンジャーズ	和久井健		113	連載		
2022 	40	8 	シャングリラ・フロンティア	不二涼介	硬梨菜	137	連載	C	
2022 	40	9 	黙示録の四騎士	鈴木央		157	連載		
2022 	40	10 	はじめの一歩	森川ジョージ		177	連載		
2022 	40	11 	それでも歩は寄せてくる	山本崇一朗		195	連載		
2022 	40	12 	カノジョも彼女	ヒロユキ		203	連載		
2022 	40	13 	EDENS ZERO	真島ヒロ		217	連載		
2022 	40	14 	女神のカフェテラス	瀬尾公治		237	連載		
2022 	40	15 	ガチアクタ	裏那圭		255	連載		
2022 	40	16 	カッコウの許嫁	吉河美希		275	連載		
2022 	40	17 	戦隊大失格	春場ねぎ		295	連載		
2022 	40	18 	カナンさまはあくまでチョロい	nonco		315	連載		
2022 	40	19 	無二の一撃	内藤光太郎		323	連載		
2022 	40	20 	きみが女神ならいいのに	柏木香乃		343	連載		
2022 	40	21 	将棋の渡辺くん	伊奈めぐみ		363	出張掲載		
2022 	40	22 	不滅のあなたへ	大今良時		383	連載		
2022 	40	23 	生徒会にも穴はある！	むちまろ		395	連載		
2022 	41	1 	化物語	大暮維人	西尾維新	3	連載	C	連載再開
2022 	41	2 	カッコウの許嫁	吉河美希		29	連載		
2022 	41	3 	東京卍リベンジャーズ	和久井健		49	連載		
2022 	41	4 	ダイヤのA	寺嶋裕二		71	連載		
2022 	41	5 	黒岩メダカに私の可愛いが通じない	久世蘭		91	連載		
2022 	41	6 	黙示録の四騎士	鈴木央		105	連載		
2022 	41	7 	日向さん、星野です。	うおやま		125	連載		
2022 	41	8 	甘神さんちの縁結び	内藤マーシー		135	連載		
2022 	41	9 	ブルーロック	ノ村優介	金城宗幸	157	連載		
2022 	41	10 	彼女、お借りします	宮島礼吏		177	連載		
2022 	41	11 	シャングリラ・フロンティア	不二涼介	硬梨菜	197	連載		
2022 	41	12 	女神のカフェテラス	瀬尾公治		215	連載		
2022 	41	13 	ガチアクタ	裏那圭		233	連載		
2022 	41	14 	EDENS ZERO	真島ヒロ		253	連載		
2022 	41	15 	青のミブロ	安田剛士		273	連載		
2022 	41	16 	無二の一撃	内藤光太郎		293	連載		
2022 	41	17 	カナンさまはあくまでチョロい	nonco		313	連載		
2022 	41	18 	戦隊大失格	春場ねぎ		321	連載		
2022 	41	19 	それでも歩は寄せてくる	山本崇一朗		339	連載		
2022 	41	20 	はじめの一歩	森川ジョージ		347	連載		
2022 	41	21 	きみが女神ならいいのに	柏木香乃		365	連載		
2022 	41	22 	生徒会にも穴はある！	むちまろ		385	連載		
2022 	41	23 	脱出せよ！	獅子友駿人		393	読み切り		
2022 	41	24 	星を見た日	長谷川三時		399	読み切り		
2022 	42	1 	女神のカフェテラス	瀬尾公治		5	連載	C	
2022 	42	2 	甘神さんちの縁結び	内藤マーシー		29	連載		
2022 	42	3 	化物語	大暮維人	西尾維新	49	連載		
2022 	42	4 	ガチアクタ	裏那圭		73	連載	C	
2022 	42	5 	ダイヤのA	寺嶋裕二		95	連載		
2022 	42	6 	黙示録の四騎士	鈴木央		119	連載		
2022 	42	7 	生徒会にも穴はある！	むちまろ		139	連載	C	
2022 	42	8 	シャングリラ・フロンティア	不二涼介	硬梨菜	157	連載		
2022 	42	9 	日向さん、星野です。	うおやま		175	連載		
2022 	42	10 	東京卍リベンジャーズ	和久井健		185	連載		
2022 	42	11 	カノジョも彼女	ヒロユキ		205	連載		
2022 	42	12 	戦隊大失格	春場ねぎ		219	連載		
2022 	42	13 	カッコウの許嫁	吉河美希		237	連載		
2022 	42	14 	EDENS ZERO	真島ヒロ		257	連載		
2022 	42	15 	きみが女神ならいいのに	柏木香乃		277	連載		
2022 	42	16 	青のミブロ	安田剛士		297	連載		
2022 	42	17 	黒岩メダカに私の可愛いが通じない	久世蘭		317	連載		
2022 	42	18 	ブルーロック	ノ村優介	金城宗幸	333	連載		
2022 	42	19 	それでも歩は寄せてくる	山本崇一朗		353	連載		
2022 	42	20 	はじめの一歩	森川ジョージ		365	連載		
2022 	42	21 	彼女、お借りします	宮島礼吏		383	連載		
2022 	42	22 	カナンさまはあくまでチョロい	nonco		403	連載		
2022 	42	23 	不滅のあなたへ	大今良時		411	連載		
2022 	43	1 	赤羽骨子のボディガード	丹月正光		3	連載	C	新連載
2022 	43	2 	彼女、お借りします	宮島礼吏		71	連載	C	
2022 	43	3 	東京卍リベンジャーズ	和久井健		95	連載		
2022 	43	4 	化物語	大暮維人	西尾維新	115	連載		
2022 	43	5 	ダイヤのA	寺嶋裕二		137	連載		
2022 	43	6 	戦隊大失格	春場ねぎ		157	連載		
2022 	43	7 	それでも歩は寄せてくる	山本崇一朗		175	連載		
2022 	43	8 	シャングリラ・フロンティア	不二涼介	硬梨菜	183	連載		
2022 	43	9 	カッコウの許嫁	吉河美希		201	連載		
2022 	43	10 	ブルーロック	ノ村優介	金城宗幸	221	連載		
2022 	43	11 	カノジョも彼女	ヒロユキ		241	連載		
2022 	43	12 	EDENS ZERO	真島ヒロ		255	連載		
2022 	43	13 	甘神さんちの縁結び	内藤マーシー		275	連載		
2022 	43	14 	青のミブロ	安田剛士		295	連載		
2022 	43	15 	女神のカフェテラス	瀬尾公治		315	連載		
2022 	43	16 	カナンさまはあくまでチョロい	nonco		333	連載		
2022 	43	17 	ガチアクタ	裏那圭		341	連載		
2022 	43	18 	日向さん、星野です。	うおやま		361	連載		
2022 	43	19 	黒岩メダカに私の可愛いが通じない	久世蘭		371	連載		
2022 	43	20 	無二の一撃	内藤光太郎		385	連載		
2022 	43	21 	きみが女神ならいいのに	柏木香乃		405	連載		
2022 	43	22 	生徒会にも穴はある！	むちまろ		425	連載		
2022 	43	23 	黙示録の四騎士	鈴木央		433	連載		
2022 	43	24 	不滅のあなたへ	大今良時		453	連載		
2022 	44	1 	アトワイトゲーム	新川直司		3	連載	C	新連載
2022 	44	2 	東京卍リベンジャーズ	和久井健		65	連載		
2022 	44	3 	女神のカフェテラス	瀬尾公治		85	連載		
2022 	44	4 	カノジョも彼女	ヒロユキ		103	連載	C	
2022 	44	5 	赤羽骨子のボディガード	丹月正光		121	連載		
2022 	44	6 	ダイヤのA	寺嶋裕二		169	連載		
2022 	44	7 	化物語	大暮維人	西尾維新	191	連載		
2022 	44	8 	はじめの一歩	森川ジョージ		213	連載		
2022 	44	9 	カッコウの許嫁	吉河美希		233	連載		
2022 	44	10 	それでも歩は寄せてくる	山本崇一朗		253	連載		
2022 	44	11 	甘神さんちの縁結び	内藤マーシー		261	連載		
2022 	44	12 	カナンさまはあくまでチョロい	nonco		281	連載		
2022 	44	13 	EDENS ZERO	真島ヒロ		291	連載		
2022 	44	14 	青のミブロ	安田剛士		311	連載		
2022 	44	15 	日向さん、星野です。	うおやま		331	連載		
2022 	44	16 	彼女、お借りします	宮島礼吏		341	連載		
2022 	44	17 	シャングリラ・フロンティア	不二涼介	硬梨菜	361	連載		
2022 	44	18 	きみが女神ならいいのに	柏木香乃		379	連載		
2022 	44	19 	戦隊大失格	春場ねぎ		399	連載		
2022 	44	20 	黙示録の四騎士	鈴木央		417	連載		
2022 	44	21 	ガチアクタ	裏那圭		437	連載		
2022 	44	22 	不滅のあなたへ	大今良時		457	連載		
2022 	45	1 	ブルーロック	ノ村優介	金城宗幸	4	連載	C	
2022 	45	2 	女神のカフェテラス	瀬尾公治		35	連載		
2022 	45	3 	それでも歩は寄せてくる	山本崇一朗		53	連載		
2022 	45	4 	アトワイトゲーム	新川直司		61	連載		
2022 	45	5 	生徒会にも穴はある！	むちまろ		107	連載	C	
2022 	45	6 	東京卍リベンジャーズ	和久井健		117	連載		
2022 	45	7 	シャングリラ・フロンティア	不二涼介	硬梨菜	137	連載		
2022 	45	8 	はじめの一歩	森川ジョージ		155	連載		
2022 	45	9 	赤羽骨子のボディガード	丹月正光		173	連載		
2022 	45	10 	黒岩メダカに私の可愛いが通じない	久世蘭		209	連載		
2022 	45	11 	EDENS ZERO	真島ヒロ		223	連載		
2022 	45	12 	カッコウの許嫁	吉河美希		243	連載		
2022 	45	13 	青のミブロ	安田剛士		263	連載		
2022 	45	14 	彼女、お借りします	宮島礼吏		283	連載		
2022 	45	15 	日向さん、星野です。	うおやま		303	連載		
2022 	45	16 	化物語	大暮維人	西尾維新	317	連載		
2022 	45	17 	きみが女神ならいいのに	柏木香乃		339	連載		
2022 	45	18 	無二の一撃	内藤光太郎		359	連載		
2022 	45	19 	カノジョも彼女	ヒロユキ		381	連載		
2022 	45	20 	カナンさまはあくまでチョロい	nonco		395	連載		
2022 	45	21 	戦隊大失格	春場ねぎ		403	連載		
2022 	45	22 	不滅のあなたへ	大今良時		427	連載		
2022 	45	23 	託児城のオルベイル	七津角健介		443	出張掲載	C	
2022 	46	1 	不滅のあなたへ	大今良時		6	連載	C	
2022 	46	2 	ダイヤのA	寺嶋裕二		21	連載		
2022 	46	3 	日向さん、星野です。	うおやま		43	連載		
2022 	46	4 	黙示録の四騎士	鈴木央		53	連載		
2022 	46	5 	カナンさまはあくまでチョロい	nonco		73	連載	C	
2022 	46	6 	アトワイトゲーム	新川直司		89	連載		
2022 	46	7 	彼女、お借りします	宮島礼吏		115	連載		
2022 	46	8 	東京卍リベンジャーズ	和久井健		135	連載		
2022 	46	9 	カノジョも彼女	ヒロユキ		155	連載		
2022 	46	10 	赤羽骨子のボディガード	丹月正光		169	連載		
2022 	46	11 	黒岩メダカに私の可愛いが通じない	久世蘭		189	連載		
2022 	46	12 	無二の一撃	内藤光太郎		203	連載	C	
2022 	46	13 	甘神さんちの縁結び	内藤マーシー		225	連載		
2022 	46	14 	化物語	大暮維人	西尾維新	245	連載		
2022 	46	15 	EDENS ZERO	真島ヒロ		267	連載		
2022 	46	16 	それでも歩は寄せてくる	山本崇一朗		287	連載		
2022 	46	17 	青のミブロ	安田剛士		295	連載		
2022 	46	18 	女神のカフェテラス	瀬尾公治		315	連載		
2022 	46	19 	4人はそれぞれウソをつく	橿原まどか		333	出張掲載	C	
2022 	46	20 	シャングリラ・フロンティア	不二涼介	硬梨菜	349	連載		
2022 	46	21 	カッコウの許嫁	吉河美希		367	連載		
2022 	46	22 	ブルーロック	ノ村優介	金城宗幸	387	連載		
2022 	46	23 	ガチアクタ	裏那圭		407	連載		
2022 	46	24 	生徒会にも穴はある！	むちまろ		427	連載		
2022 	46	25 	戦隊大失格	春場ねぎ		435	連載		
2022 	46	26 	きみが女神ならいいのに	柏木香乃		453	連載		
2022 	46	27 	はじめの一歩	森川ジョージ		471	連載		
2022 	46	28 	ブルーロック―EPISODE 凪―	三宮宏太	金城宗幸	493	出張掲載	C	
2022 	47	1 	東京卍リベンジャーズ	和久井健		4	連載	C	
2022 	47	2 	甘神さんちの縁結び	内藤マーシー		31	連載		
2022 	47	3 	化物語	大暮維人	西尾維新	51	連載		
2022 	47	4 	カッコウの許嫁	吉河美希		73	連載	C	
2022 	47	5 	黙示録の四騎士	鈴木央		95	連載		
2022 	47	6 	ダイヤのA	寺嶋裕二		115	連載		
2022 	47	7 	日向さん、星野です。	うおやま		139	連載	C	
2022 	47	8 	アトワイトゲーム	新川直司		157	連載		
2022 	47	9 	ブルーロック	ノ村優介	金城宗幸	177	連載		
2022 	47	10 	女神のカフェテラス	瀬尾公治		197	連載		
2022 	47	11 	赤羽骨子のボディガード	丹月正光		215	連載		
2022 	47	12 	カノジョも彼女	ヒロユキ		235	連載		
2022 	47	13 	EDENS ZERO	真島ヒロ		249	連載		
2022 	47	14 	彼女、お借りします	宮島礼吏		269	連載		
2022 	47	15 	ガチアクタ	裏那圭		289	連載		
2022 	47	16 	それでも歩は寄せてくる	山本崇一朗		309	連載		
2022 	47	17 	青のミブロ	安田剛士		317	連載		
2022 	47	18 	生徒会にも穴はある！	むちまろ		337	連載		
2022 	47	19 	無二の一撃	内藤光太郎		345	連載		
2022 	47	20 	黒岩メダカに私の可愛いが通じない	久世蘭		365	連載		
2022 	47	21 	はじめの一歩	森川ジョージ		381	連載		
2022 	47	22 	カナンさまはあくまでチョロい	nonco		399	連載		
2022 	47	23 	きみが女神ならいいのに	柏木香乃		407	連載		
2022 	47	24 	不滅のあなたへ	大今良時		427	連載		
2022 	47	25 	サンダー3	池田祐輝		444	出張掲載	C	
2022 	48	1 	ダイヤのA	寺嶋裕二		7	連載	C	最終回
2022 	48	2 	カノジョも彼女	ヒロユキ		47	連載		
2022 	48	3 	ブルーロック	ノ村優介	金城宗幸	61	連載		
2022 	48	4 	はじめの一歩	森川ジョージ		81	連載	C	
2022 	48	5 	女神のカフェテラス	瀬尾公治		103	連載		
2022 	48	6 	シャングリラ・フロンティア	不二涼介	硬梨菜	121	連載		
2022 	48	7 	生徒会にも穴はある！	むちまろ		139	連載		
2022 	48	8 	東京卍リベンジャーズ	和久井健		147	連載		
2022 	48	9 	甘神さんちの縁結び	内藤マーシー		169	連載		
2022 	48	10 	それでも歩は寄せてくる	山本崇一朗		189	連載		
2022 	48	11 	赤羽骨子のボディガード	丹月正光		197	連載		
2022 	48	12 	戦隊大失格	春場ねぎ		217	連載		
2022 	48	13 	カナンさまはあくまでチョロい	nonco		235	連載		
2022 	48	14 	アトワイトゲーム	新川直司		243	連載		
2022 	48	15 	EDENS ZERO	真島ヒロ		261	連載		
2022 	48	16 	カッコウの許嫁	吉河美希		281	連載		
2022 	48	17 	ガチアクタ	裏那圭		303	連載		
2022 	48	18 	日向さん、星野です。	うおやま		323	連載		
2022 	48	19 	青のミブロ	安田剛士		333	連載		
2022 	48	20 	黙示録の四騎士	鈴木央		355	連載		
2022 	48	21 	きみが女神ならいいのに	柏木香乃		375	連載		
2022 	48	22 	可愛いだけいじゃない式守さん	真木蛍五		395	出張掲載		
2022 	48	23 	犯人は･･･	広山ナカト		409	読み切り		
2022 	49	1 	EDENS ZERO	真島ヒロ		3	連載	C	
2022 	49	2 	彼女、お借りします	宮島礼吏		31	連載		
2022 	49	3 	青のミブロ	安田剛士		51	連載		
2022 	49	4 	東京卍リベンジャーズ	和久井健		73	連載		
2022 	49	5 	化物語	大暮維人	西尾維新	93	連載		
2022 	49	6 	ブルーロック	ノ村優介	金城宗幸	115	連載		
2022 	49	7 	甘神さんちの縁結び	内藤マーシー		137	連載	C	
2022 	49	8 	黙示録の四騎士	鈴木央		159	連載		
2022 	49	9 	赤羽骨子のボディガード	丹月正光		179	連載		
2022 	49	10 	それでも歩は寄せてくる	山本崇一朗		199	連載		
2022 	49	11 	アトワイトゲーム	新川直司		207	連載		
2022 	49	12 	カッコウの許嫁	吉河美希		227	連載		
2022 	49	13 	ガチアクタ	裏那圭		247	連載		
2022 	49	14 	黒岩メダカに私の可愛いが通じない	久世蘭		267	連載		
2022 	49	15 	シャングリラ・フロンティア	不二涼介	硬梨菜	281	連載		
2022 	49	16 	無二の一撃	内藤光太郎		299	連載		
2022 	49	17 	カナンさまはあくまでチョロい	nonco		319	連載		
2022 	49	18 	女神のカフェテラス	瀬尾公治		331	連載		
2022 	49	19 	生徒会にも穴はある！	むちまろ		349	連載		
2022 	49	20 	きみが女神ならいいのに	柏木香乃		357	連載		最終回
2022 	49	21 	戦隊大失格	春場ねぎ		377	連載		
2022 	49	22 	はじめの一歩	森川ジョージ		395	連載		
2022 	49	23 	日向さん、星野です。	うおやま		413	連載		
2022 	50	1 	きらぼしお嬢様の求婚	英貴		3	連載	C	新連載
2022 	50	2 	シャングリラ・フロンティア	不二涼介	硬梨菜	27	連載		
2022 	50	3 	ブルーロック	ノ村優介	金城宗幸	45	連載		
2022 	50	4 	それでも歩は寄せてくる	山本崇一朗		65	連載	C	
2022 	50	5 	化物語	大暮維人	西尾維新	75	連載		
2022 	50	6 	カノジョも彼女	ヒロユキ		97	連載		
2022 	50	7 	戦隊大失格	春場ねぎ		111	連載		
2022 	50	8 	東京卍リベンジャーズ	和久井健		131	連載		
2022 	50	9 	カッコウの許嫁	吉河美希		151	連載		
2022 	50	10 	赤羽骨子のボディガード	丹月正光		171	連載		
2022 	50	11 	黙示録の四騎士	鈴木央		191	連載		
2022 	50	12 	EDENS ZERO	真島ヒロ		211	連載		
2022 	50	13 	生徒会にも穴はある！	むちまろ		231	連載		
2022 	50	14 	甘神さんちの縁結び	内藤マーシー		239	連載		
2022 	50	15 	アトワイトゲーム	新川直司		259	連載		
2022 	50	16 	彼女、お借りします	宮島礼吏		277	連載		
2022 	50	17 	ガチアクタ	裏那圭		297	連載		
2022 	50	18 	女神のカフェテラス	瀬尾公治		317	連載		
2022 	50	19 	青のミブロ	安田剛士		335	連載		
2022 	50	20 	黒岩メダカに私の可愛いが通じない	久世蘭		355	連載		
2022 	50	21 	カナンさまはあくまでチョロい	nonco		369	連載		
2022 	50	22 	無二の一撃	内藤光太郎		377	連載		
2022 	50	23 	日向さん、星野です。	うおやま		397	連載		
2022 	50	24 	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		415	出張掲載	C	
2022 	51	1 	東京卍リベンジャーズ	和久井健		3	連載	C	最終回
2022 	51	2 	それでも歩は寄せてくる	山本崇一朗		39	連載		
2022 	51	3 	ブルーロック	ノ村優介	金城宗幸	47	連載		
2022 	51	4 	きらぼしお嬢様の求婚	英貴		67	連載		
2022 	51	5 	よわよわ先生	福地カミオ		79	連載	C	新連載
2022 	51	6 	はじめの一歩	森川ジョージ		113	連載		
2022 	51	7 	黒岩メダカに私の可愛いが通じない	久世蘭		131	連載		
2022 	51	8 	東京卍リベンジャーズ　番外編	和久井健		145	連載	C	
2022 	51	9 	生徒会にも穴はある！	むちまろ		163	連載		
2022 	51	10 	黙示録の四騎士	鈴木央		176	連載		
2022 	51	11 	彼女、お借りします	宮島礼吏		193	連載		
2022 	51	12 	化物語	大暮維人	西尾維新	213	連載		
2022 	51	13 	カッコウの許嫁	吉河美希		235	連載		
2022 	51	14 	EDENS ZERO	真島ヒロ		255	連載		
2022 	51	15 	女神のカフェテラス	瀬尾公治		275	連載	C	
2022 	51	16 	カナンさまはあくまでチョロい	nonco		295	連載		
2022 	51	17 	シャングリラ・フロンティア	不二涼介	硬梨菜	303	連載		
2022 	51	18 	赤羽骨子のボディガード	丹月正光		321	連載		
2022 	51	19 	アトワイトゲーム	新川直司		341	連載		
2022 	51	20 	ガチアクタ	裏那圭		359	連載		
2022 	51	21 	青のミブロ	安田剛士		379	連載		
2022 	51	22 	戦隊大失格	春場ねぎ		399	連載		
2022 	51	23 	無二の一撃	内藤光太郎		417	連載		
2022 	51	24 	日向さん、星野です。	うおやま		437	連載		
2022 	52	1 	ブルーロック	ノ村優介	金城宗幸	4	連載	C	
2022 	52	2 	よわよわ先生	福地カミオ		35	連載		
2022 	52	3 	シャングリラ・フロンティア	不二涼介	硬梨菜	49	連載		
2022 	52	4 	それでも歩は寄せてくる	山本崇一朗		67	連載		
2022 	52	5 	ガチアクタ	裏那圭		77	連載	C	
2022 	52	6 	化物語	大暮維人	西尾維新	99	連載		
2022 	52	7 	きらぼしお嬢様の求婚	英貴		121	連載		
2022 	52	8 	カナンさまはあくまでチョロい	nonco		144	連載	C	
2022 	52	9 	黙示録の四騎士	鈴木央		153	連載		
2022 	52	10 	カッコウの許嫁	吉河美希		173	連載		
2022 	52	11 	赤羽骨子のボディガード	丹月正光		193	連載		
2022 	52	12 	EDENS ZERO	真島ヒロ		213	連載		
2022 	52	13 	彼女、お借りします	宮島礼吏		233	連載		
2022 	52	14 	青のミブロ	安田剛士		254	連載		
2022 	52	15 	カノジョも彼女	ヒロユキ		273	連載		
2022 	52	16 	アトワイトゲーム	新川直司		287	連載		
2022 	52	17 	生徒会にも穴はある！	むちまろ		305	連載		
2022 	52	18 	東京卍リベンジャーズ　番外編	和久井健		313	連載		
2022 	52	19 	日向さん、星野です。	うおやま		327	連載		
2022 	52	20 	甘神さんちの縁結び	内藤マーシー		337	連載		
2022 	52	21 	戦隊大失格	春場ねぎ		357	連載		
2022 	52	22 	黒岩メダカに私の可愛いが通じない	久世蘭		375	連載		
2022 	52	23 	はじめの一歩	森川ジョージ		389	連載		
2022 	53	1 	北沢くんはAクラス	夢乃狸	門馬司	3	連載	C	新連載
2022 	53	2 	生徒会にも穴はある！	むちまろ		63	連載		
2022 	53	3 	黒岩メダカに私の可愛いが通じない	久世蘭		71	連載	C	
2022 	53	4 	ブルーロック	ノ村優介	金城宗幸	87	連載		
2022 	53	5 	カナンさまはあくまでチョロい	nonco		107	連載		
2022 	53	6 	赤羽骨子のボディガード	丹月正光		117	連載		
2022 	53	7 	よわよわ先生	福地カミオ		137	連載		
2022 	53	8 	シャングリラ・フロンティア	不二涼介	硬梨菜	151	連載		
2022 	53	9 	女神のカフェテラス	瀬尾公治		169	連載		
2022 	53	10 	きらぼしお嬢様の求婚	英貴		187	連載		
2022 	53	11 	EDENS ZERO	真島ヒロ		199	連載		
2022 	53	12 	カノジョも彼女	ヒロユキ		219	連載		
2022 	53	13 	黙示録の四騎士	鈴木央		233	連載		
2022 	53	14 	日向さん、星野です。	うおやま		253	連載		
2022 	53	15 	カッコウの許嫁	吉河美希		265	連載		
2022 	53	16 	東京卍リベンジャーズ　番外編	和久井健		285	連載		
2022 	53	17 	甘神さんちの縁結び	内藤マーシー		301	連載		
2022 	53	18 	青のミブロ	安田剛士		321	連載		
2022 	53	19 	アトワイトゲーム	新川直司		341	連載		
2022 	53	20 	彼女、お借りします	宮島礼吏		361	連載		
2022 	53	21 	無二の一撃	内藤光太郎		381	連載		
2022 	53	22 	戦隊大失格	春場ねぎ		401	連載		
